video_id,chaine,abonnes,publiee,url,entite,signaux,types_signaux,force,indices_commerciaux,extrait
1-EbiEvt5P8,Orange,259000,2026-06-05,https://www.youtube.com/watch?v=1-EbiEvt5P8,Marie,Marie,nom de marque,faible,,"How Orange Is Decarbonizing Its Networks | Marie-Laure Lamouroux ⏎ As digital usage continues to grow, reducing the environmental footprint of telecommunications has become a major challenge. ⏎  ⏎ In this interview, Marie-Laure Lamouroux, Ora…"
xPpwRnoZzlo,Orange,259000,2026-03-06,https://www.youtube.com/watch?v=xPpwRnoZzlo,President,President,nom de marque,faible,,"…Connectivity | MWC 2026 ⏎ At MWC 2026 in Barcelona, Bruno Zerbib, Executive Vice President and Chief Technology & Innovation Officer at Orange, discusses how artificial intelligence is transforming telecom networks and the future of connecti…"
HBWHdPgGiVw,Orange,259000,2026-03-04,https://www.youtube.com/watch?v=HBWHdPgGiVw,Societe,Societe,nom de marque,faible,,"…renforce son rôle d’opérateur de confiance, au service de ses clients et de la société. ⏎  ⏎ Dans cette interview, Jérôme Hénique évoque notamment : ⏎ • Fiber sensing : l’utilisation de l’intelligence des réseaux fibre pour détecter des év…"
D9efrS3SZ3M,Orange,259000,2026-02-25,https://www.youtube.com/watch?v=D9efrS3SZ3M,President,President,nom de marque,faible,,"…sive competitive advantages. ⏎  ⏎ In this video, Vincent Lecerf, Executive Vice President Human Resources at Orange, explains how the Group is evolving toward a learning-focused organization — where: ⏎  ⏎ • Skills management is increasingly…"
49hJDhX0bhw,Orange,259000,2025-12-12,https://www.youtube.com/watch?v=49hJDhX0bhw,Societe,Societe,nom de marque,faible,partenariat,"…uge de cette édition, GreenTech & IA – connecter pour impacter au service de la société, reflète l’ambition que nous partageons avec Nokia : imaginer ensemble des solutions utiles, responsables et porteuses de progrès pour nos clients, la s…"
l1SpcsMhbcc,Orange,259000,2025-06-14,https://www.youtube.com/watch?v=l1SpcsMhbcc,President,President,nom de marque,faible,,"…line Guillaumin (Directrice Exécutive Communication d'Orange) et Martin Hirsch (Président de l’Institut de l’Engagement) expliquent comment ce brevet vise à : ⏎ ✅ Comprendre les algorithmes et leurs effets, ⏎ ✅ Décrypter les fake news, ⏎ ✅…"
AkeYRblQZds,Orange,259000,2020-10-20,https://www.youtube.com/watch?v=AkeYRblQZds,President,President,nom de marque,faible,,"…irection en 2019 et c'est en bonne voie !  ⏎  ⏎ Découvrez les 3 priorités de la Président de la Commission Européenne. ⏎  ⏎  ⏎  ⏎  ⏎  ⏎ Abonnez-vous à la chaine Orange ICI ► https://goo.gl/BC5yHS  ⏎  ⏎ Plus d'infos ICI ► https://www.orange…"
Eo_vzo_iJy8,Orange,259000,2020-10-09,https://www.youtube.com/watch?v=Eo_vzo_iJy8,President,President,nom de marque,faible,,"…unes américains à voter ⏎ Le 3 novembre prochain, les Américains éliront leur 46e président. ⏎  ⏎ Snapchat souhaite motiver les jeunes à voter.  ⏎  ⏎ 101 millions de personnes utilisent l'appli aux USA dont une grande partie des 15-25 ans.  ⏎…"
Swuu5HL8kRQ,Orange,259000,2020-03-04,https://www.youtube.com/watch?v=Swuu5HL8kRQ,Societe,Societe,nom de marque,faible,,Qu'apprend-on sur le métier de codeur ? ⏎ Pour la 3ième année consécutive la société française CodinGames vient de publier un rapport très instructif sur l’un des métiers les plus recherchés de ces dernières années : Le métier de codeur !  ⏎…
T6vhVjw8Hh8,Orange,259000,2020-02-07,https://www.youtube.com/watch?v=T6vhVjw8Hh8,Societe,Societe,nom de marque,faible,,"…lus écolo ⏎ A l'occasion du CES2020 : on vous présente les activités de Pixminds, société savoyarde spécialisée dans les interfaces ""man-machine"", récompensée de 6 prix à Las Vegas.  ⏎  ⏎ Elle s'est fixée un nouvel objectif pour 2020 : rendre…"
zDIYCy-W6Q0,Orange,259000,2019-12-11,https://www.youtube.com/watch?v=zDIYCy-W6Q0,Societe,Societe,nom de marque,faible,,"…t lancé !  ⏎ Partagez vos plus beaux clichés et montrez nous votre vision d'une société intelligente, connectée et responsable.  ⏎  ⏎ A vos appareils !  https://photoeurope.orange.com ⏎  ⏎ Abonnez-vous à la chaine Orange ICI ► https://goo.g…"
HAQWTNyzJ-4,Orange,259000,2019-04-12,https://www.youtube.com/watch?v=HAQWTNyzJ-4,Societe,Societe,nom de marque,faible,,"Vos données ont un prix, votre confiance aussi ⏎ D'après une étude de la société Norton Lifelock, les scandales à répétition liés à l’accès aux données personnelles de Facebook et l’explosion du nombre de cyberattaques finissent par avoir rai…"
momg7PYfhds,Orange,259000,2019-03-14,https://www.youtube.com/watch?v=momg7PYfhds,Societe,Societe,nom de marque,faible,,"…ivité permettra le développement de projets numériques qui feront progresser la société.  ⏎ Orange travaille dès aujourd’hui sur ce réseau de demain, et contribue ainsi à la naissance d’une planète plus connectée. ⏎ Abonnez-vous à la chaine…"
yrxE-fiuLug,Orange,259000,2018-12-15,https://www.youtube.com/watch?v=yrxE-fiuLug,Societe,Societe,nom de marque,faible,,"Best Of Show Hello ⏎ Donnons du sens au progrès pour l’Homme, la Société et la Planète ⏎ Abonnez-vous à la chaine Orange ICI ► https://goo.gl/BC5yHS  ⏎ Plus d'infos ICI ► https://www.orange.com/  ⏎ Orange sur FACEBOOK ► https://www.facebook.c…"
3L_NNx-A7NI,Eric Le Carreleur,254000,2020-11-22,https://www.youtube.com/watch?v=3L_NNx-A7NI,CNIEL,CHAUD !,nom de serie,fort,communication_commerciale,"…s ma salle de bain terminée, c'est de pouvoir me détendre dans un bon bain bien chaud !! ⏎ ça va être de toute beauté !!!  ⏎  ⏎ Pense à PARTAGER, LIKER, à t'ABONNER et sans oublier le petit POUCE BLEU qui fait toujours plaisir !! ⏎  ⏎ Pour…"
vrteC-xICoY,Eric Le Carreleur,254000,2020-10-04,https://www.youtube.com/watch?v=vrteC-xICoY,Societe,Societe,nom de marque,faible,,…prépasol 4S v130 forte épaisseur et séchage rapide ! ⏎  ⏎ On remercie aussi la société Collomix pour avoir pu tester le levmix et l'aqix pour réaliser ce chantier ! ⏎ - LEVMIX : https://bit.ly/30uVik0 ⏎ - Doseur d'eau Aqix : https://bit.ly…
k0Y6y-S28aM,MOSIMANN,251000,2026-02-28,https://www.youtube.com/watch?v=k0Y6y-S28aM,Marie,Marie,nom de marque,faible,,…⏎ Tour manager: William Falla ⏎ Thx to the Touquet Music Beach Festival Team & Marie
EEosqs6_Pkc,MOSIMANN,251000,2026-02-14,https://www.youtube.com/watch?v=EEosqs6_Pkc,Marie,Marie,nom de marque,faible,,"…anagement: Maud Brooke ⏎ Tour manager: William Falla ⏎ Thx to the Amensia team, Marie..."
fSXMlSQ_I8I,MOSIMANN,251000,2026-01-10,https://www.youtube.com/watch?v=fSXMlSQ_I8I,Marie,Marie,nom de marque,faible,,"…our manager: Maxime Le Gall and Feyriele Chilot ⏎ Thx to the Madame Loyal team, Marie..."
OGb-1l5wD2A,MOSIMANN,251000,2026-01-03,https://www.youtube.com/watch?v=OGb-1l5wD2A,Marie,Marie,nom de marque,faible,,…⏎ Tour manager: Maxime Le Gall ⏎ Thx to the Touquet Music Beach Festival team & Marie
NYdERopYrV0,MOSIMANN,251000,2025-12-27,https://www.youtube.com/watch?v=NYdERopYrV0,Marie,Marie,nom de marque,faible,,"…t: Maud Brooke ⏎ Tour manager: Maxime Le Gall ⏎ Thx to the Slalom team, Carole, Marie, Nicolas and Baptiste"
5yBNbDpteAI,MOSIMANN,251000,2025-12-20,https://www.youtube.com/watch?v=5yBNbDpteAI,Marie,Marie,nom de marque,faible,,"…Le Gall and William Falla ⏎ Thx to the Madame Loyal team, Pierre, Carla, Emma, Marie..."
qBFzEatWQ9k,MOSIMANN,251000,2025-12-13,https://www.youtube.com/watch?v=qBFzEatWQ9k,Marie,Marie,nom de marque,faible,,"…Le Gall and William Falla ⏎ Thx to the Madame Loyal team, Pierre, Carla, Emma, Marie..."
PpWRxix02P0,MOSIMANN,251000,2025-12-06,https://www.youtube.com/watch?v=PpWRxix02P0,Marie,Marie,nom de marque,faible,,"…Le Gall and William Falla ⏎ Thx to the Madame Loyal team, Pierre, Carla, Emma, Marie..."
e8k1LC0oIDo,MOSIMANN,251000,2025-11-29,https://www.youtube.com/watch?v=e8k1LC0oIDo,Marie,Marie,nom de marque,faible,,"…Maud Brooke ⏎ Tour manager: Maxime Le Gall ⏎ Thx to the Rockstore team, Carole, Marie and Samuel"
phVdg-kWbeA,MOSIMANN,251000,2025-11-15,https://www.youtube.com/watch?v=phVdg-kWbeA,Marie,Marie,nom de marque,faible,,"…e (2024) [FULL SET] ⏎ Live recorded the 14/12/2024 at OM, Liège ⏎ Filmed by Louis Marie for LM_Prod & Killian Monjanel ⏎ Edited by Samuel Vercelloni ⏎ Thx to Grand Bleu ⏎ Stage design by Romain Pissenem ⏎ Management: Maud Brooke ⏎ Tour manage…"
yElBkExYsQM,MOSIMANN,251000,2025-11-08,https://www.youtube.com/watch?v=yElBkExYsQM,Marie,Marie,nom de marque,faible,,"…Live recorded the 13/12/2024 at La ferme du Biéreau, Belgique ⏎ Filmed by Louis Marie for LM_Prod & Killian Monjanel ⏎ Edited by Samuel Vercelloni ⏎ Thx to Grand Bleu ⏎ Stage design by Romain Pissenem ⏎ Management: Maud Brooke ⏎ Tour manage…"
_2vMfrfMB6s,La Patt'Enchantée,250000,2022-04-24,https://www.youtube.com/watch?v=_2vMfrfMB6s,President,President,nom de marque,faible,,"Selon vous, qui sera le prochain président ? 🤔"
HZsDWQyqpKM,Donald Reignoux,247000,2026-08-03,https://www.youtube.com/watch?v=HZsDWQyqpKM,Marie,Marie,nom de marque,faible,,StreamVF LE TALK - avec la VF de Leonardo DiCaprio & Nicolas Marié ⏎ Retrouvezla suite de l'émission Spider-Man avec : LE TALK  ⏎ Nos invités : ⏎ Damien Witecka & ⏎ Nicolas Marié ! ⏎  ⏎ --------------------------------------------------------…
JlThreo_iXQ,Donald Reignoux,247000,2026-07-31,https://www.youtube.com/watch?v=JlThreo_iXQ,Marie,Marie,nom de marque,faible,,…Retrouvez les redoublages incroyable de l'émission SPIDER-MAN avec :  ⏎ Nicolas Marié  ⏎ Damien Witecka  ⏎  ⏎  ⏎ ---------------------------------------------------------------- ⏎ N'oubliez pas de vous abonner à mes RS : ⏎ ► Twitter ➜ https…
Sbdj-76-RBQ,Donald Reignoux,247000,2026-07-29,https://www.youtube.com/watch?v=Sbdj-76-RBQ,Marie,Marie,nom de marque,faible,,StreamVF spécial SPIDER-MAN ! ⏎ Une émission 100% Spider-man avec : ⏎  ⏎ Nicolas Marié notre Spider-Noir ⏎ Damien Witecka l'incroyable Tobey Maguire ⏎  ⏎ ---------------------------------------------------------------- ⏎ N'oubliez pas de vous…
B4bgyNxwKbo,Donald Reignoux,247000,2026-06-28,https://www.youtube.com/watch?v=B4bgyNxwKbo,Marie,Marie,nom de marque,faible,,L’incroyable don de Nicolas Marié au TÉLÉTHON ! 🥲 #streamvf #doublage #vf
tdD-1Jjs9pk,20 Minutes France,237000,2026-08-20,https://www.youtube.com/watch?v=tdD-1Jjs9pk,President,President,nom de marque,faible,,"…its de couloir et, face à ses questions, l’exaspération est vite montée pour le président américain, jusqu’à le faire sortir de ses gonds ce 17 août en conférence de presse."
afBKO5FlKv4,20 Minutes France,237000,2026-08-18,https://www.youtube.com/watch?v=afBKO5FlKv4,President,President,nom de marque,faible,,"…e contre Kristen Holmes, correspondante de CNN. La journaliste avait demandé au président américain de réagir à des propos du sénateur démocrate de Géorgie Jon Ossoff sur sa proximité avec son assistante. L’échange s’est encore tendu lorsqu…"
9ARG30pcosQ,20 Minutes France,237000,2026-08-09,https://www.youtube.com/watch?v=9ARG30pcosQ,Societe,Societe,nom de marque,faible,,"…du permis de conduire. ⏎  ⏎ ➡️ Notre article complet : https://www.20minutes.fr/societe/4172557-20250929-etre-aimes-etres-humains-cachent-derriere-inspecteurs-permis-conduire ⏎  ⏎ 🔔 20 Minutes, tout le monde s'y retrouve. Alors abonnez-vous…"
tYW5nEWsAAo,20 Minutes France,237000,2026-08-07,https://www.youtube.com/watch?v=tYW5nEWsAAo,Societe,Societe,nom de marque,faible,,"…norvégienne réclame la démission d’Infantino ⏎ Malgré le retrait de son projet de société commerciale, la Fédération norvégienne de football reste pleinement mobilisée pour pousser Gianni Infantino vers la sortie.  ⏎  ⏎ « Il n’a pas la confia…"
tHmqxMVmLwM,20 Minutes France,237000,2026-08-04,https://www.youtube.com/watch?v=tHmqxMVmLwM,President,President,nom de marque,faible,,"Flávio BOLSONARO, L'HÉRITIER de l’ex-président d’extrême droite qui brigue la tête du BRÉSIL ⏎ Jair Bolsonaro le surnomme Fils 01. On vous présente Flávio Bolsonaro, le fils aîné de l’ex-président brésilien d’extrême droite dont le Parti libé…"
4ar5wuvstrM,20 Minutes France,237000,2026-07-31,https://www.youtube.com/watch?v=4ar5wuvstrM,President,President,nom de marque,faible,,…’enfer »   l’enclave espagnole de Ceuta face à un afflux massif de migrants ⏎ Le président du gouvernement local de l'enclave espagnole de Ceuta a annoncé que 60 000 personnes avaient passé la frontière entre le Maroc et Ceuta ces derniers j…
r0EnsZ17Tkw,20 Minutes France,237000,2026-07-25,https://www.youtube.com/watch?v=r0EnsZ17Tkw,Societe,Societe,nom de marque,faible,,"…vous, à ces questions. ⏎  ⏎ ➡️ Notre article complet : https://www.20minutes.fr/societe/4229217-20260619-sexualite-ecrans-tue-amour ⏎  ⏎ 🔔 20 Minutes, tout le monde s'y retrouve. Alors abonnez-vous et activez la fameuse cloche : https://www…"
nPIWML5sOCM,20 Minutes France,237000,2026-07-23,https://www.youtube.com/watch?v=nPIWML5sOCM,Societe,Societe,nom de marque,faible,,"…é et de son autonomie. ⏎  ⏎ ➡️ Notre article complet : https://www.20minutes.fr/societe/4136052-20250129-violences-sexistes-sexuelles-surveiller-horaires-depenses-controle-coercitif ⏎  ⏎ 🔔 20 Minutes, tout le monde s'y retrouve. Alors abonn…"
ySUdAKThx4Q,20 Minutes France,237000,2026-07-10,https://www.youtube.com/watch?v=ySUdAKThx4Q,President,President,nom de marque,faible,,…ent informé Washington jeudi 9 juillet d'un plan iranien visant à assassiner le président américain. La Maison-Blanche n'a pas démenti l’information lorsque l’AFP l'a interrogée.
q0Ff71br1LY,20 Minutes France,237000,2026-07-09,https://www.youtube.com/watch?v=q0Ff71br1LY,President,President,nom de marque,faible,,"Trump qualifie par erreur l'Iran de « République islamique du Japon » ⏎ Le président américain Donald Trump appelle par erreur l'Iran « République islamique du Japon », lors d'une rencontre avec son homologue ukrainien, Volodymyr Zelensky, en…"
r7rhmXA09HA,20 Minutes France,237000,2026-07-07,https://www.youtube.com/watch?v=r7rhmXA09HA,President,President,nom de marque,faible,,…nce politique américaine dans les affaires de la Fédération internationale. Son président Gianni Infantino se retrouve en première ligne face aux critiques venues du monde entier sur cette manœuvre « honteuse ». On se demande dans l’émissio…
ATIasgLK3nY,20 Minutes France,237000,2026-07-07,https://www.youtube.com/watch?v=ATIasgLK3nY,President,President,nom de marque,faible,,…tin à Damas par des journalistes de l’AFP. Elles se sont produites alors que le président français Emmanuel Macron effectue la première visite d’un dirigeant d’une puissance occidentale en Syrie depuis l’arrivée au pouvoir d’une coalition i…
UERXkv2y8RU,20 Minutes France,237000,2026-07-07,https://www.youtube.com/watch?v=UERXkv2y8RU,Societe,Societe,nom de marque,faible,partenariat,"…eurs proposé d'emmener les partenaires sociaux à Madrid pour étudier comment la société espagnole adapte ses rythmes professionnels.  ⏎  ⏎ En Espagne, le Code du travail intègre des aménagements pour les salariés: de juin à septembre, de no…"
H8ZHXdQOGxQ,20 Minutes France,237000,2026-07-06,https://www.youtube.com/watch?v=H8ZHXdQOGxQ,President,President,nom de marque,faible,,"…a un réexamen du carton rouge de Balogun ⏎ Donald Trump confirme avoir appelé le président de la Fifa Gianni Infantino pour demander un réexamen du carton rouge infligé à l'attaquant américain Folarin Balogun, afin qu'il puisse participer au…"
z14V13GvXTE,20 Minutes France,237000,2026-07-06,https://www.youtube.com/watch?v=z14V13GvXTE,President,President,nom de marque,faible,,"…ifa, après un lobbying intense de l’administration Trump. La collusion entre le président américain et celui de la Fifa, Gianni Infantino, est de plus en plus visible et devient très préoccupante pour le sport, expliquent les chroniqueurs d…"
FzxTriKuIsY,20 Minutes France,237000,2026-07-01,https://www.youtube.com/watch?v=FzxTriKuIsY,President,President,nom de marque,faible,,"…la peine de mort ⏎ Lors du 9e congrès mondial contre la peine de mort à Paris, le président français Emmanuel Macron a mis en garde contre le retour du débat sur la peine capitale en France, martelant que rien n'est acquis, 45 ans après son a…"
GyK0Z7PxSDc,20 Minutes France,237000,2026-06-24,https://www.youtube.com/watch?v=GyK0Z7PxSDc,Societe,Societe,nom de marque,faible,,"…sur des événements sportifs, et est devenue avec le temps un vrai phénomène de société, avec son petit-fils Ross Smith qui documente ses exploits sur un compte TikTok à 25 millions d’abonnés. Présentation dans l’émission 20 Minutes Arena.…"
s6_lXWQJrwY,20 Minutes France,237000,2026-06-21,https://www.youtube.com/watch?v=s6_lXWQJrwY,President,President,nom de marque,faible,,"…e ⏎ C’est la guerre entre Giorgia Meloni et Donald Trump. Ce vendredi 19 juin, le président américain a donné une interview téléphonique à une chaîne italienne. Lors de celle-ci, selon une transcription fournie par ce média, il a affirmé que…"
lq3YLWssarM,20 Minutes France,237000,2026-06-21,https://www.youtube.com/watch?v=lq3YLWssarM,Societe,Societe,nom de marque,faible,,"…l à la Coupe du monde, a testé les fameux taxis autonomes mis en service par la société Waymo en Californie. À la fois bluffant et flippant.  ⏎  ⏎ ➡️ Notre article complet : https://www.20minutes.fr/tv/sport/4229117-20260615-envoye-special-…"
mvVV0neKDpk,20 Minutes France,237000,2026-06-20,https://www.youtube.com/watch?v=mvVV0neKDpk,Societe,Societe,nom de marque,faible,,"…age. On vous explique ! ⏎  ⏎ ➡️ Notre article complet :https://www.20minutes.fr/societe/4227883-20260618-vol-annule-hotel-faillite-ue-va-changer-voyageurs-reservent-vacances-ligne ⏎  ⏎ 🔔 20 Minutes, tout le monde s'y retrouve. Alors abonnez…"
OB4f9FKVnRA,20 Minutes France,237000,2026-06-19,https://www.youtube.com/watch?v=OB4f9FKVnRA,President,President,nom de marque,faible,,"Le bilan carbone désastreux de Gianni Infantino ⏎ Le président de la Fifa Gianni Infantino tient à être présent sur un maximum de matchs dans cette Coupe du monde. C’est son rôle, sauf que les distances à parcourir dans cette édition organisé…"
Cvtcrcv2UXE,20 Minutes France,237000,2026-06-17,https://www.youtube.com/watch?v=Cvtcrcv2UXE,President,President,nom de marque,faible,,"…Trump en forme pour la dernière journée du G7 ⏎ Pour ce troisième jour du G7, le président américain a multiplié les déclarations piquantes. A 48 heures de la signature du protocole d’accord entre Washington et Téhéran en Suisse, Donald Trum…"
1Jov6goVviE,20 Minutes France,237000,2026-06-16,https://www.youtube.com/watch?v=1Jov6goVviE,President,President,nom de marque,faible,,"…’aide pour rouvrir le détroit d’Ormuz ⏎ Arrivé lundi au sommet du G7 à Evian, le président américain a déclaré qu’il n’aurait pas besoin de beaucoup d'aide internationale pour rouvrir le détroit d'Ormuz. L’accord conclu avec l’Iran prévoit l…"
4CySFlWiofE,20 Minutes France,237000,2026-06-12,https://www.youtube.com/watch?v=4CySFlWiofE,President,President,nom de marque,faible,,"…elqu'un, tandis que le « 47 » fait directement référence à Donald Trump, le 47e président des États-Unis.  ⏎  ⏎ Le ministère de l'Intérieur a immédiatement dénoncé un acte de vandalisme intolérable, affirmant que toute menace potentielle co…"
anmUI6CsNiY,20 Minutes France,237000,2026-06-12,https://www.youtube.com/watch?v=anmUI6CsNiY,President,President,nom de marque,faible,,…ump déclare qu'un énième accord avec l'Iran est sur le point d'être finalisé ⏎ Le président américain Donald Trump déclare qu'un accord avec l'Iran est sur le point d'être finalisé et pourrait être signé d'ici quelques jours.
pLX88ZlHsw0,20 Minutes France,237000,2026-06-12,https://www.youtube.com/watch?v=pLX88ZlHsw0,President,President,nom de marque,faible,,"…nu du jeudi 11 juin, la cérémonie d'ouverture au Mexique, un portrait du décrié président de la Fifa Gianni Infantino, des nouvelles des Bleus qui sont arrivés à Boston et un point sur les nouvelles règles arbitrales qui entrent en vigueur…"
XZF3peD7PRM,20 Minutes France,237000,2026-06-11,https://www.youtube.com/watch?v=XZF3peD7PRM,President,President,nom de marque,faible,,"Mondial 2026 : Portrait de Gianni Infantino ⏎ Gianni Infantino, président de la toute-puissante Fédération internationale de football, concentre les critiques des supporters et observateurs sur une instance qui ne jure que par l’argent et ne…"
3VJeuBzXf8I,20 Minutes France,237000,2026-06-11,https://www.youtube.com/watch?v=3VJeuBzXf8I,President,President,nom de marque,faible,,"…de ici » : Infantino espère une grâce présidentielle pour Christophe Gleizes ⏎ Le président de la Fifa Gianni Infantino a déclaré mercredi 10 juin à Mexico qu’il espérait que le journaliste français Christophe Gleizes, détenu en Algérie, obti…"
UZmCPuLvDc8,20 Minutes France,237000,2026-06-09,https://www.youtube.com/watch?v=UZmCPuLvDc8,President,President,nom de marque,faible,,"…où il est présent pour assister au troisième match de la finale NBA. L'image du président américain, debout et faisant un salut militaire, est apparue sur l'écran géant pendant l'hymne national, déclenchant une réaction immédiate de nombreu…"
DojGpg4eQ0Y,20 Minutes France,237000,2026-06-08,https://www.youtube.com/watch?v=DojGpg4eQ0Y,President,President,nom de marque,faible,,"…l'arène de MMA devant la Maison Blanche... À la Tour Eiffel ⏎ Dans une vidéo, le président américain Donald Trump a envisagé de ne pas démonter l'imposante arène de MMA dans la Maison-Blanche en la comparant avec la Tour Eiffel, qui devait ê…"
HJnDxFmoaXQ,20 Minutes France,237000,2026-06-07,https://www.youtube.com/watch?v=HJnDxFmoaXQ,President,President,nom de marque,faible,,"…G d'Advance Leisure. Il est aussi proprio du Musée de cire de Barcelone et vice-président de l'Association des riverains de La Rambla. ⏎  ⏎ 🔔 20 Minutes, tout le monde s'y retrouve. Alors abonnez-vous et activez la fameuse cloche : https://…"
4zMuu6mFTFQ,20 Minutes France,237000,2026-06-05,https://www.youtube.com/watch?v=4zMuu6mFTFQ,President,President,nom de marque,faible,,"…affaire Lyhanna lors d'un déplacement au Monténégro pour un sommet européen, le président français Emmanuel Macron exprime « la solidarité, l'affection de la Nation » à la famille et dénonce un « dysfonctionnement » de la justice « inaccept…"
5oc56ByagwY,20 Minutes France,237000,2026-05-31,https://www.youtube.com/watch?v=5oc56ByagwY,Marie,Marie,nom de marque,faible,,…par une tournée dans toute la France et nous invite dans l'univers enchanté de Marie-Rose. ⏎  ⏎ 00:00 Introduction ⏎ 0:34 Livre : « L’insulte » de Anthony Vincent  ⏎ 0:59 Série : La saison 2 d’Octobre est sortie  ⏎ 1:30 L’exposition LEGO B…
koh7NybvSBA,20 Minutes France,237000,2026-05-28,https://www.youtube.com/watch?v=koh7NybvSBA,President,President,nom de marque,faible,,"…mate Fighting Championship (UFC) prévue le 14 juin, jour du 80e anniversaire du président américain Donald Trump."
hksGR2taEI4,Minecraft,22500000,2026-05-30,https://www.youtube.com/watch?v=hksGR2taEI4,Marie,Marie,nom de marque,faible,,"…st time at our bonus Minecraft LIVE, Creative Director Måns and Senior Producer Marie reveal a new, formidable foe from the game.   ⏎  ⏎ Wishlist today to stay up to date on what’s coming next…  ⏎ https://www.minecraft.net/en-us/about-dunge…"
70Te2YORxek,Tasty,21200000,2026-04-14,https://www.youtube.com/watch?v=70Te2YORxek,Boursin,Boursin,nom de marque,faible,,"…disappoint! It’s got so much flavor from the mushrooms, sun-dried tomatoes, and Boursin cheese that’s baked into the fluffy rice. Topped with salmon to make it a delicious dinner!  ⏎  ⏎ - 1½ cups uncooked long-grain white rice  ⏎ - 3 cups v…"
Gdq2Soi4Juc,Olympic Games,16600000,2026-08-03,https://www.youtube.com/watch?v=Gdq2Soi4Juc,Marie,Marie,nom de marque,faible,,"…Team USA cut the net after winning the World Lacrosse Women's Championship, and Marie McCool and Chloe Humphrey already have plans for where to keep it. ⏎  ⏎ #Olympics #WLWC ⏎  ⏎ _____________________________________________________ ⏎ 🇮🇹 #M…"
NRsxzLdgIgg,Olympic Games,16600000,2026-06-16,https://www.youtube.com/watch?v=NRsxzLdgIgg,President,President,nom de marque,faible,,"…nge lives, build confidence, and bring people together. ❤️ #Olympics ⏎ As Olympic President Kirsty Coventry reminds us, the power of sport is about community, inspiration, and making people feel proud, connected, and seen. ⏎ Try a sport or mo…"
TlSOERt7qi0,Amixem,9500000,2025-01-09,https://www.youtube.com/watch?v=TlSOERt7qi0,President,President,nom de marque,faible,,Objet insolite : Une épingle du président Kennedy ⏎ #amixem #humour #shorts
CtCrSfJUEJE,JOYCA,6940000,2026-03-08,https://www.youtube.com/watch?v=CtCrSfJUEJE,Gervais,Gervais,nom de marque,faible,collaboration | remerciement,…⏎  ⏎ ​​Chauffeurs ⏎ Walid RABBOUCHE ⏎ Bassem SGHAIER ⏎ Ahmed EL GARES ⏎ Thierry GERVAIS ⏎  ⏎ Sécurité ⏎ Samir DJIDI ⏎ Bayann MBALLA ⏎ ⁠Lagato FOFANA  ⏎  ⏎ Directrice de ca
L-nUJVkbF8M,JOYCA,6940000,2021-05-16,https://www.youtube.com/watch?v=L-nUJVkbF8M,Marie,Marie,nom de marque,faible,remerciement | sponsor,…utube de Soifia : https://www.youtube.com/user/Soifia2109 ⏎ Le court métrage de Marie et Laurinne : @Farewell (sur Insta) ⏎ La chaine Twitch de Matheo : https://www.twitch.tv/canhigh ⏎ Les voisins de Leo de 08h00 à 02h00 : https://youtu.be/…
WtUv0CpnkX8,JOYCA,6940000,2019-09-15,https://www.youtube.com/watch?v=WtUv0CpnkX8,Societe,Societe,nom de marque,faible,,"C'ÉTAIT MIEUX AVANT ? (Pas vraiment non) ⏎ J'me suis perdu sur la chaine Ina Societe sur laquelle on peut retrouver des interview, reportages, micro trottoirs d'archives sur des sujets de société  ⏎  ⏎ La chaine Ina société : http://bit.ly/in…"
g1Z36Bgh8f4,Guga Foods,5820000,2025-01-19,https://www.youtube.com/watch?v=g1Z36Bgh8f4,President,President,nom de marque,faible,,I Tried Presidents’ Favorite Foods and I'm insulted! ⏎ I cooked and tried President't #1 food and I am stunned by their favorite foods.  It made me think what are they eating when making the biggest decisions.  Thanks to @ChefRush for being a…
3cjKd62dwy8,Pierre Croce,3790000,2025-10-21,https://www.youtube.com/watch?v=3cjKd62dwy8,President,President,nom de marque,faible,remerciement,…e à 20h : https://vinted.shop/25-pierrecroce_yt-fr-oct ⏎  ⏎ Merci à Pascal ! Le président de l’association « Le centre de la presse »  ⏎ Voici le lien du site : https://www.lecentredelapresse.com ⏎  ⏎ La version Spotify dispo ici : https://…
kz89JtAgx0s,Pierre Croce,3790000,2025-07-22,https://www.youtube.com/watch?v=kz89JtAgx0s,Marie,Marie,nom de marque,faible,remerciement,"…llereau ⏎ Chargée de production : Anaele Da Costa ⏎ Assistantes de production : Marie Lejeune, Anna Fritz ⏎ Chargé de conception : Paul Hernandez ⏎ Directeur technique : Agathe Margossian ⏎ Cadreurs : Joffrey Rouseau , Lucas Texier ⏎ Post-P…"
Y4HydwBDsXg,Pierre Croce,3790000,2025-06-10,https://www.youtube.com/watch?v=Y4HydwBDsXg,Marie,Marie,nom de marque,faible,remerciement,…aële Da Costa ⏎ Chargée de production : Anna Fritz ⏎ Assistante de production : Marie Lejeune ⏎ Chargé de conception : Paul Hernandez ⏎ Directeur technique : Lucas Texier ⏎ Cadreurs : Lucas Texier / Joffrey Rousseau  ⏎ Directeur Post-Produc…
